NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim_practice.started_mean,Stim_practice.started_raw,Stim_practice.started_std,Stim_practice.stopped_raw,key_resp_practice.keys_raw,key_resp_practice.rt_mean,key_resp_practice.rt_raw,key_resp_practice.rt_std,key_resp_practice.started_mean,key_resp_practice.started_raw,key_resp_practice.started_std,key_resp_practice.stopped_raw,order
1,['1'],TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,10,1.0,10.13427734375,10.13427734375,0.0,,'1',0.3674306869506836,0.3674306869506836,0.0,10.13427734375,10.13427734375,0.0,,0.0
2,['2'],TMTstop-A_1_practice.png,TMTstop-A_1_practicefirstgreen.png,TMTstop-A_1_practicefirstred.png,10,1.0,10.599676132202148,10.599676132202148,0.0,,'2',0.051859401166439056,0.051859401166439056,0.0,10.599676132202148,10.599676132202148,0.0,,1.0
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,1.0,10.724957466125488,10.724957466125488,0.0,,'3',0.33083999156951904,0.33083999156951904,0.0,10.724957466125488,10.724957466125488,0.0,,2.0
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,1.0,11.150219917297363,11.150219917297363,0.0,,'1',0.045937199145555496,0.045937199145555496,0.0,11.150219917297363,11.150219917297363,0.0,,3.0
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,1.0,11.27391529083252,11.27391529083252,0.0,,'2',0.2894096076488495,0.2894096076488495,0.0,11.27391529083252,11.27391529083252,0.0,,4.0
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,1.0,11.649186134338379,11.649186134338379,0.0,,'3',0.3493860960006714,0.3493860960006714,0.0,11.649186134338379,11.649186134338379,0.0,,5.0
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,1.0,12.107197761535645,12.107197761535645,0.0,,'1',0.049683500081300735,0.049683500081300735,0.0,12.107197761535645,12.107197761535645,0.0,,6.0
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,1.0,12.22499942779541,12.22499942779541,0.0,,'3',0.14056339859962463,0.14056339859962463,0.0,12.22499942779541,12.22499942779541,0.0,,7.0
9,['2'],TMTstop-A_1_practicelinestimulus6.png,TMTstop-A_1_practicegreenlinestimulus6.png,TMTstop-A_1_practiceredlinestimulus6.png,10,1.0,12.44209098815918,12.44209098815918,0.0,,'2',0.12030810117721558,0.12030810117721558,0.0,12.44209098815918,12.44209098815918,0.0,,8.0
10,['3'],TMTstop-A_1_practicelinestimulus7.png,TMTstop-A_1_practicegreenlinestimulus7.png,TMTstop-A_1_practiceredlinestimulus7.png,10,1.0,12.662459373474121,12.662459373474121,0.0,,'3',0.020716199651360512,0.020716199651360512,0.0,12.662459373474121,12.662459373474121,0.0,,9.0
11,['1'],TMTstop-A_1_practicelinestimulus8.png,TMTstop-A_1_practicegreenlinestimulus8.png,TMTstop-A_1_practiceredlinestimulus8.png,10,1.0,12.761458396911621,12.761458396911621,0.0,,'1',0.048430200666189194,0.048430200666189194,0.0,12.761458396911621,12.761458396911621,0.0,,10.0
12,['2'],TMTstop-A_1_practicelinestimulus9.png,TMTstop-A_1_practicegreenlinestimulus9.png,TMTstop-A_1_practiceredlinestimulus9.png,10,1.0,12.884744644165039,12.884744644165039,0.0,,'2',0.01587270013988018,0.01587270013988018,0.0,12.884744644165039,12.884744644165039,0.0,,11.0
None,None,TMTstop-A_1_practicelinestimulus10.png,TMTstop-A_1_practicegreenlinestimulus10.png,TMTstop-A_1_practiceredlinestimulus10.png,None,1.0,12.981888771057129,12.981888771057129,0.0,,'3',0.02888539992272854,0.02888539992272854,0.0,12.981888771057129,12.981888771057129,0.0,,12.0

extraInfo
participant,
session,001
date,2022_Jan_12_1638
expName,TMTAstop-A
psychopyVersion,2021.2.3
frameRate,144.1077926712815
﻿NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim_practice.started_mean,Stim_practice.started_raw,Stim_practice.started_std,Stim_practice.stopped_raw,key_resp_practice.keys_raw,key_resp_practice.rt_mean,key_resp_practice.rt_raw,key_resp_practice.rt_std,key_resp_practice.started_mean,key_resp_practice.started_raw,key_resp_practice.started_std,key_resp_practice.stopped_raw,order
1,['1'],TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,10,1.0,15.898168563842773,15.898168563842773,0.0,,'1',1.2842497825622559,1.2842497825622559,0.0,15.898168563842773,15.898168563842773,0.0,,0.0
