NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim_practice.started_mean,Stim_practice.started_raw,Stim_practice.started_std,Stim_practice.stopped_raw,key_resp_practice.keys_raw,key_resp_practice.rt_mean,key_resp_practice.rt_raw,key_resp_practice.rt_std,key_resp_practice.started_mean,key_resp_practice.started_raw,key_resp_practice.started_std,key_resp_practice.stopped_raw,order
1,['1'],TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,10,1.0,12.337882041931152,12.337882041931152,0.0,,'1',0.9036092162132263,0.9036092162132263,0.0,12.337882041931152,12.337882041931152,0.0,,0.0
2,['2'],TMTstop-A_1_practice.png,TMTstop-A_1_practicefirstgreen.png,TMTstop-A_1_practicefirstred.png,10,1.0,13.355239868164062,13.355239868164062,0.0,,'2',0.006512199994176626,0.006512199994176626,0.0,13.355239868164062,13.355239868164062,0.0,,1.0
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,1.0,13.45594310760498,13.45594310760498,0.0,,'3',0.320848286151886,0.320848286151886,0.0,13.45594310760498,13.45594310760498,0.0,,2.0
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,1.0,13.889755249023438,13.889755249023438,0.0,,'1',0.006736899726092815,0.006736899726092815,0.0,13.889755249023438,13.889755249023438,0.0,,3.0
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,1.0,13.989434242248535,13.989434242248535,0.0,,'2',0.2818337082862854,0.2818337082862854,0.0,13.989434242248535,13.989434242248535,0.0,,4.0
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,1.0,14.356210708618164,14.356210708618164,0.0,,'3',0.009232199750840664,0.009232199750840664,0.0,14.356210708618164,14.356210708618164,0.0,,5.0
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,1.0,14.456089973449707,14.456089973449707,0.0,,'1',0.030493199825286865,0.030493199825286865,0.0,14.456089973449707,14.456089973449707,0.0,,6.0
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,1.0,14.573018074035645,14.573018074035645,0.0,,'3',0.087534099817276,0.087534099817276,0.0,14.573018074035645,14.573018074035645,0.0,,7.0
9,['2'],TMTstop-A_1_practicelinestimulus6.png,TMTstop-A_1_practicegreenlinestimulus6.png,TMTstop-A_1_practiceredlinestimulus6.png,10,1.0,14.756448745727539,14.756448745727539,0.0,,'2',0.11926160007715225,0.11926160007715225,0.0,14.756448745727539,14.756448745727539,0.0,,8.0
10,['3'],TMTstop-A_1_practicelinestimulus7.png,TMTstop-A_1_practicegreenlinestimulus7.png,TMTstop-A_1_practiceredlinestimulus7.png,10,1.0,14.973084449768066,14.973084449768066,0.0,,'3',0.34261828660964966,0.34261828660964966,0.0,14.973084449768066,14.973084449768066,0.0,,9.0
11,['1'],TMTstop-A_1_practicelinestimulus8.png,TMTstop-A_1_practicegreenlinestimulus8.png,TMTstop-A_1_practiceredlinestimulus8.png,10,1.0,15.423321723937988,15.423321723937988,0.0,,'1',0.03496599942445755,0.03496599942445755,0.0,15.423321723937988,15.423321723937988,0.0,,10.0
12,['2'],TMTstop-A_1_practicelinestimulus9.png,TMTstop-A_1_practicegreenlinestimulus9.png,TMTstop-A_1_practiceredlinestimulus9.png,10,1.0,15.5565767288208,15.5565767288208,0.0,,'2',0.29585519433021545,0.29585519433021545,0.0,15.5565767288208,15.5565767288208,0.0,,11.0
None,None,TMTstop-A_1_practicelinestimulus10.png,TMTstop-A_1_practicegreenlinestimulus10.png,TMTstop-A_1_practiceredlinestimulus10.png,None,1.0,15.940136909484863,15.940136909484863,0.0,,'3',0.021185899153351784,0.021185899153351784,0.0,15.940136909484863,15.940136909484863,0.0,,12.0

extraInfo
participant,
session,001
date,2022_Jan_24_1520
expName,TMTAstop-A
psychopyVersion,2021.2.3
frameRate,59.89637925582791
