NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim_practice.started_mean,Stim_practice.started_raw,Stim_practice.started_std,Stim_practice.stopped_raw,key_resp_practice.keys_raw,key_resp_practice.rt_mean,key_resp_practice.rt_raw,key_resp_practice.rt_std,key_resp_practice.started_mean,key_resp_practice.started_raw,key_resp_practice.started_std,key_resp_practice.stopped_raw,order
1,['1'],TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,10,1.0,11.001195907592773,11.001195907592773,0.0,,'1',1.3261752128601074,1.3261752128601074,0.0,11.001195907592773,11.001195907592773,0.0,,0.0
2,['2'],TMTstop-A_1_practice.png,TMTstop-A_1_practicefirstgreen.png,TMTstop-A_1_practicefirstred.png,10,1.0,12.410835266113281,12.410835266113281,0.0,,'2',0.06440369784832001,0.06440369784832001,0.0,12.410835266113281,12.410835266113281,0.0,,1.0
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,1.0,12.557340621948242,12.557340621948242,0.0,,'3',0.018674399703741074,0.018674399703741074,0.0,12.557340621948242,12.557340621948242,0.0,,2.0
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,1.0,12.654492378234863,12.654492378234863,0.0,,'1',0.09089340269565582,0.09089340269565582,0.0,12.654492378234863,12.654492378234863,0.0,,3.0
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,1.0,12.820561408996582,12.820561408996582,0.0,,'2',0.3320980966091156,0.3320980966091156,0.0,12.820561408996582,12.820561408996582,0.0,,4.0
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,1.0,13.258279800415039,13.258279800415039,0.0,,'3',0.018819700926542282,0.018819700926542282,0.0,13.258279800415039,13.258279800415039,0.0,,5.0
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,1.0,13.355656623840332,13.355656623840332,0.0,,'1',0.05967060104012489,0.05967060104012489,0.0,13.355656623840332,13.355656623840332,0.0,,6.0
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,1.0,13.487530708312988,13.487530708312988,0.0,,'3',0.14408719539642334,0.14408719539642334,0.0,13.487530708312988,13.487530708312988,0.0,,7.0
9,['2'],TMTstop-A_1_practicelinestimulus6.png,TMTstop-A_1_practicegreenlinestimulus6.png,TMTstop-A_1_practiceredlinestimulus6.png,10,1.0,13.73760986328125,13.73760986328125,0.0,,'2',0.1485186070203781,0.1485186070203781,0.0,13.73760986328125,13.73760986328125,0.0,,8.0
10,['3'],TMTstop-A_1_practicelinestimulus7.png,TMTstop-A_1_practicegreenlinestimulus7.png,TMTstop-A_1_practiceredlinestimulus7.png,10,1.0,13.980413436889648,13.980413436889648,0.0,,'3',0.010815400630235672,0.010815400630235672,0.0,13.980413436889648,13.980413436889648,0.0,,9.0
11,['1'],TMTstop-A_1_practicelinestimulus8.png,TMTstop-A_1_practicegreenlinestimulus8.png,TMTstop-A_1_practiceredlinestimulus8.png,10,1.0,14.06382942199707,14.06382942199707,0.0,,'1',0.09607020020484924,0.09607020020484924,0.0,14.06382942199707,14.06382942199707,0.0,,10.0
12,['2'],TMTstop-A_1_practicelinestimulus9.png,TMTstop-A_1_practicegreenlinestimulus9.png,TMTstop-A_1_practiceredlinestimulus9.png,10,1.0,14.230484962463379,14.230484962463379,0.0,,'2',0.033191099762916565,0.033191099762916565,0.0,14.230484962463379,14.230484962463379,0.0,,11.0
None,None,TMTstop-A_1_practicelinestimulus10.png,TMTstop-A_1_practicegreenlinestimulus10.png,TMTstop-A_1_practiceredlinestimulus10.png,None,1.0,14.334670066833496,14.334670066833496,0.0,,,,,,14.334670066833496,14.334670066833496,0.0,,12.0

extraInfo
participant,
session,001
date,2022_Jan_12_1715
expName,TMTAstop-A
psychopyVersion,2021.2.3
frameRate,142.5504561098374
